customer_id,first_name,last_name,gender,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,address_id,property_valuation
1967,Nomi,,Female,1985-11-19 00:00:00,Chemical Engineer,Manufacturing,Affluent Customer,N,Yes,1966,5
1968,Frederica,Hughman,Female,1994-06-12 00:00:00,Librarian,Entertainment,Mass Customer,N,No,1967,8
1969,Dimitry,Kunkler,Male,1961-07-06 00:00:00,Teacher,IT,Mass Customer,N,Yes,1968,10
1970,Carl,Eyre,Male,1982-08-23 00:00:00,Desktop Support Technician,Manufacturing,Mass Customer,N,No,1969,9
1971,Mariel,Dyke,Female,1998-02-10 00:00:00,,Manufacturing,Mass Customer,N,Yes,1970,9
1972,Obed,Pauler,Male,1989-07-14 00:00:00,,IT,Mass Customer,N,Yes,1971,7
1973,Fanni,Liffe,Female,1980-01-11 00:00:00,Media Manager IV,Financial Services,High Net Worth,N,No,1972,8
1974,Aharon,Moller,Male,1958-06-15 00:00:00,Administrative Officer,,Mass Customer,N,Yes,1973,9
1975,Tommie,Midden,Female,1965-10-19 00:00:00,Product Engineer,Health,Affluent Customer,N,No,1974,2
1976,Letitia,Coan,Female,1975-08-16 00:00:00,Product Engineer,Manufacturing,Mass Customer,N,No,1975,8
1977,Myrtia,Paschke,Female,1977-10-04 00:00:00,,Manufacturing,Mass Customer,N,Yes,1976,10
1978,Marge,Skerm,Female,1955-01-06 00:00:00,Dental Hygienist,Health,Mass Customer,N,No,1977,2
1979,Ephrem,Cariss,Male,1960-05-15 00:00:00,Statistician III,Manufacturing,Mass Customer,N,Yes,1978,4
1980,Kenneth,Viall,Male,1992-06-20 00:00:00,Food Chemist,Health,High Net Worth,N,Yes,1979,10
1981,Calv,Zelland,Male,1986-01-30 00:00:00,Sales Associate,,Affluent Customer,N,No,1980,10
1982,Julee,Hallewell,Female,1968-03-30 00:00:00,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,1981,8
1983,Kimberlee,Soonhouse,Female,1963-03-10 00:00:00,Assistant Media Planner,Entertainment,Affluent Customer,N,Yes,1982,12
1984,Hewett,Alessandretti,Male,1999-06-01 00:00:00,Information Systems Manager,Health,Mass Customer,N,Yes,1983,5
1985,Chrysler,Longstaffe,Female,1978-12-02 00:00:00,Computer Systems Analyst I,,Mass Customer,N,Yes,1984,6
1986,Melania,Ruske,Female,1981-12-30 00:00:00,,Retail,Mass Customer,N,No,1985,8
1987,Jacobo,Rosenblum,Male,1956-06-08 00:00:00,Research Associate,Health,Affluent Customer,N,No,1986,10
1988,Kelwin,Goldsmith,Male,1957-04-15 00:00:00,Recruiting Manager,Property,Mass Customer,N,No,1987,10
1989,Emalee,Guitel,Female,1973-07-21 00:00:00,Graphic Designer,Property,High Net Worth,N,Yes,1988,9
1990,Mira,Askham,U,,Senior Financial Analyst,Financial Services,High Net Worth,N,No,1989,6
1991,Tobe,Godrich,Male,1993-09-27 00:00:00,Research Nurse,Health,Mass Customer,N,Yes,1990,9
1992,Shanta,Attrill,Female,1995-10-21 00:00:00,Web Developer I,Manufacturing,Mass Customer,N,Yes,1991,8
1993,Agustin,Isworth,Male,1980-07-27 00:00:00,Accounting Assistant II,,High Net Worth,N,Yes,1992,11
1994,Gray,McLorinan,Female,1986-04-25 00:00:00,,Manufacturing,High Net Worth,N,No,1993,7
1995,Mabel,Sallter,Female,1969-03-26 00:00:00,Automation Specialist II,,Mass Customer,N,Yes,1994,10
1996,Filmer,Furby,Male,1985-12-29 00:00:00,Structural Engineer,Manufacturing,Mass Customer,N,No,1995,8
1997,Tedmund,Simonsson,Male,1996-09-27 00:00:00,Structural Engineer,,Mass Customer,N,No,1996,4
1998,Hamil,Britch,Male,1975-03-26 00:00:00,Media Manager IV,Manufacturing,High Net Worth,N,No,1997,6
1999,Raquel,Bamlett,Female,1962-08-16 00:00:00,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,1998,7
2000,Kain,Rene,U,,Assistant Professor,IT,High Net Worth,N,Yes,1999,1
2001,Mada,Martinho,Female,1977-10-06 00:00:00,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,2000,10
2002,Matilde,Hamsher,Female,1971-06-20 00:00:00,Mechanical Systems Engineer,Financial Services,Mass Customer,N,No,2001,4
2003,Lilli,Hargey,Female,1962-06-21 00:00:00,Statistician III,Manufacturing,High Net Worth,N,Yes,2002,8
2004,Brandy,Showering,Male,1963-06-12 00:00:00,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,2003,2
2005,Marina,McElwee,Female,1978-08-20 00:00:00,Accountant I,Manufacturing,High Net Worth,N,No,2004,8
2006,Hyacinthia,Tuley,Female,1999-10-04 00:00:00,Senior Developer,Property,High Net Worth,N,Yes,2005,11
2007,Gail,Scarrisbrick,Male,1970-04-13 00:00:00,Programmer I,Manufacturing,Mass Customer,N,Yes,2006,12
2008,Jamill,Cudd,Male,1993-07-27 00:00:00,Analyst Programmer,Financial Services,Mass Customer,N,Yes,2007,8
2009,Neilla,Castrillo,Female,1960-03-16 00:00:00,Staff Accountant IV,Health,Affluent Customer,N,Yes,2008,8
2010,Duff,Guyer,Male,1974-01-31 00:00:00,Data Coordiator,Manufacturing,High Net Worth,N,Yes,2009,10
2011,Guthrie,MacAne,Male,1978-01-22 00:00:00,VP Sales,Manufacturing,High Net Worth,N,Yes,2010,9
2012,Maisey,Lavell,Female,1972-09-07 00:00:00,Health Coach I,Health,High Net Worth,N,No,2011,11
2013,Marge,Girault,Female,1995-08-10 00:00:00,Registered Nurse,Health,Affluent Customer,N,Yes,2012,11
2014,Sandye,Avraam,Female,1990-05-25 00:00:00,Associate Professor,Manufacturing,Mass Customer,N,Yes,2013,11
2015,Charyl,Sibson,Female,1974-02-19 00:00:00,Health Coach IV,Health,Affluent Customer,N,No,2014,2
2016,Laraine,Merioth,Female,1998-11-19 00:00:00,Executive Secretary,Retail,Affluent Customer,N,Yes,2015,8
2017,Ezri,Sadry,Male,1995-02-11 00:00:00,Programmer II,Financial Services,Affluent Customer,N,Yes,2016,10
2018,Richie,Matts,Male,1963-01-30 00:00:00,Senior Developer,Financial Services,Affluent Customer,N,No,2017,7
2019,Neda,Perkis,Female,1953-09-13 00:00:00,VP Marketing,Entertainment,High Net Worth,N,No,2018,7
2020,Portia,Proudlock,Female,1971-05-06 00:00:00,Biostatistician IV,Property,Affluent Customer,N,Yes,2019,3
2021,Ulrica,Abelwhite,U,,Software Test Engineer I,IT,High Net Worth,N,Yes,2020,9
2022,Mortimer,Iremonger,Male,1982-07-03 00:00:00,,IT,Affluent Customer,N,No,2021,7
2023,Marco,Denziloe,Male,1971-01-11 00:00:00,Associate Professor,,High Net Worth,N,No,2022,10
2024,Elinor,Biggerstaff,Female,2000-07-14 00:00:00,VP Sales,IT,Mass Customer,N,Yes,2023,8
2025,Agosto,Thon,Male,1982-04-15 00:00:00,VP Quality Control,,Mass Customer,N,Yes,2024,8
2026,Anabelle,Rogerson,Female,1987-09-18 00:00:00,Structural Engineer,Property,Mass Customer,N,Yes,2025,7
2027,Whitney,Dahle,Male,1964-09-02 00:00:00,VP Product Management,,High Net Worth,N,No,2026,8
2028,Cathy,Parmley,Female,1976-12-10 00:00:00,Director of Sales,Retail,Affluent Customer,N,Yes,2027,8
2029,Charlie,Hastilow,Male,1992-03-10 00:00:00,Nurse,Manufacturing,Mass Customer,N,No,2028,10
2030,Xymenes,Sprull,Male,1961-01-09 00:00:00,Administrative Officer,Property,High Net Worth,N,No,2029,11
2031,Philbert,Albone,Male,1987-01-21 00:00:00,Geologist III,,Mass Customer,N,No,2030,7
2032,Theodore,Chicchelli,Male,1983-09-09 00:00:00,Quality Control Specialist,Property,Mass Customer,N,Yes,2031,10
2033,Mar,Philippon,Male,1971-08-31 00:00:00,Dental Hygienist,Health,High Net Worth,N,No,2032,3
2034,June,Haslam,Female,1974-01-10 00:00:00,Speech Pathologist,Manufacturing,Mass Customer,N,No,2033,2
2035,Kylie,Terese,Male,1979-06-01 00:00:00,Senior Developer,Health,Mass Customer,N,No,2034,8
2036,Alix,Gilliland,Female,1977-04-29 00:00:00,,,Mass Customer,N,No,2035,9
2037,Irwin,Ryall,Male,1989-01-04 00:00:00,VP Marketing,IT,Mass Customer,N,No,2036,9
2038,Fae,Done,Female,1959-11-26 00:00:00,Structural Engineer,Financial Services,Mass Customer,N,Yes,2037,4
2039,Laureen,Blower,Female,1978-03-26 00:00:00,Senior Developer,IT,High Net Worth,N,Yes,2038,6
2040,Gal,Scardafield,Male,1969-09-05 00:00:00,VP Sales,Retail,Affluent Customer,N,Yes,2039,12
2041,Mort,Heath,Male,1957-10-27 00:00:00,VP Accounting,Financial Services,Mass Customer,N,No,2040,11
2042,Bendix,Cooke,Male,1968-08-14 00:00:00,Registered Nurse,Health,Mass Customer,N,No,2041,8
2043,Veronike,Clampett,Female,1977-09-05 00:00:00,Software Consultant,,Mass Customer,N,No,2042,7
2044,Leyla,Eddington,Female,1998-08-02 00:00:00,Quality Engineer,Health,Mass Customer,N,Yes,2043,8
2045,Hermina,Franzel,Female,1984-07-03 00:00:00,VP Sales,Financial Services,High Net Worth,N,No,2044,8
2046,Charis,Maas,Female,1959-07-27 00:00:00,Marketing Manager,,Mass Customer,N,Yes,2045,10
2047,Kirsten,Slegg,Female,1975-04-13 00:00:00,Paralegal,Financial Services,Affluent Customer,N,Yes,2046,12
2048,Sorcha,Genthner,Female,1960-04-13 00:00:00,Financial Advisor,Financial Services,High Net Worth,N,No,2047,3
2049,Jud,Purchon,Male,1962-02-12 00:00:00,Assistant Professor,Manufacturing,High Net Worth,N,No,2048,7
2050,Opal,Costa,Female,1954-06-26 00:00:00,Business Systems Development Analyst,,Mass Customer,N,Yes,2049,11
2051,Teresita,Drinnan,Female,1959-06-15 00:00:00,Geological Engineer,Manufacturing,Affluent Customer,N,No,2050,3
2052,Ganny,Sealeaf,Male,1955-11-30 00:00:00,,Retail,Mass Customer,N,Yes,2051,8
2053,Horatius,Dufton,Male,1978-05-28 00:00:00,,Financial Services,Affluent Customer,N,Yes,2052,8
2054,Horace,Gilpillan,Male,1995-08-21 00:00:00,,Manufacturing,Mass Customer,N,Yes,2053,1
2055,Harmon,Bakster,Male,1980-09-14 00:00:00,Administrative Assistant III,Retail,High Net Worth,N,No,2054,10
2056,Cristin,Smoughton,Female,1986-03-04 00:00:00,Biostatistician IV,Property,High Net Worth,N,No,2055,9
2057,Elianora,Sally,Female,1959-10-04 00:00:00,Accounting Assistant IV,Manufacturing,Affluent Customer,N,Yes,2056,4
2058,Ronna,Wickersham,Female,1978-02-04 00:00:00,Database Administrator I,Argiculture,High Net Worth,N,No,2057,7
2059,Kylen,Gimson,Female,1977-02-15 00:00:00,Graphic Designer,,High Net Worth,N,No,2058,12
2060,Constancia,Akram,Female,1959-01-23 00:00:00,Statistician II,Financial Services,Mass Customer,N,No,2059,3
2061,Loralyn,,Female,1983-01-24 00:00:00,Technical Writer,Manufacturing,High Net Worth,N,No,2060,9
2062,Guillermo,Kolakovic,Male,1976-08-19 00:00:00,Junior Executive,Retail,Mass Customer,N,No,2061,9
2063,Benny,Crudge,Male,1963-06-17 00:00:00,Clinical Specialist,Health,Affluent Customer,N,No,2062,10
2064,Reynard,Jaffrey,Male,1969-05-19 00:00:00,VP Marketing,Health,Mass Customer,N,Yes,2063,1
2065,Silvio,Henrichs,Male,1978-03-13 00:00:00,Technical Writer,Retail,Mass Customer,N,Yes,2064,7
2066,Skipp,McLarens,Male,1969-12-21 00:00:00,Food Chemist,Health,High Net Worth,N,Yes,2065,7
2067,Slade,Mulvin,Male,1979-05-05 00:00:00,Registered Nurse,Health,Mass Customer,N,No,2066,10
2068,Wandie,Nare,Female,1956-08-08 00:00:00,Account Representative I,,High Net Worth,N,No,2067,9
2069,Sol,Holdron,U,,Software Test Engineer IV,IT,Mass Customer,N,Yes,2068,8
2070,Tiphany,Leppington,Female,1981-12-05 00:00:00,Recruiting Manager,,Mass Customer,N,No,2069,7
2071,Ardis,Ramelet,Female,1978-02-07 00:00:00,,,Mass Customer,N,No,2070,4
2072,Margie,Tillyer,Female,1960-04-20 00:00:00,Environmental Specialist,Financial Services,Mass Customer,N,Yes,2071,9
2073,Linea,,Female,1974-01-30 00:00:00,,Manufacturing,High Net Worth,N,Yes,2072,8
2074,Roslyn,Rawdall,Female,1997-06-11 00:00:00,,Financial Services,Mass Customer,N,No,2073,9
2075,Devondra,Jovis,Female,1973-04-23 00:00:00,Environmental Tech,Manufacturing,Mass Customer,N,No,2074,10
2076,Beatriz,Tweddle,Female,1969-06-03 00:00:00,Assistant Manager,Manufacturing,Mass Customer,N,Yes,2075,11
2077,Tobe,Lindroos,Female,1992-02-26 00:00:00,Cost Accountant,Financial Services,Mass Customer,N,Yes,2076,12
2078,Joice,Govett,Female,1989-08-30 00:00:00,Computer Systems Analyst III,Manufacturing,Mass Customer,N,No,2077,1
2079,Eda,,Female,1956-07-29 00:00:00,Account Executive,,High Net Worth,N,No,2078,3
2080,Rosamond,Sainer,Female,1959-08-07 00:00:00,Human Resources Assistant IV,,High Net Worth,N,No,2079,2
2081,Gelya,Coaker,Female,1972-06-21 00:00:00,Senior Editor,Financial Services,Mass Customer,N,No,2080,7
2082,Sybyl,Beekman,Female,1979-12-07 00:00:00,Legal Assistant,Health,Affluent Customer,N,Yes,2081,7
2083,Karee,Ortler,Female,1980-07-18 00:00:00,,,Mass Customer,N,No,2082,7
2084,Britni,Menguy,Female,1986-10-03 00:00:00,,IT,Mass Customer,N,Yes,2083,7
2085,Carolynn,Samsin,Female,1956-05-03 00:00:00,Pharmacist,Health,Mass Customer,N,No,2084,9
2086,Gayle,Cockerell,Male,1997-01-03 00:00:00,Senior Cost Accountant,Financial Services,High Net Worth,N,No,2085,9
2087,Yehudi,Sandon,Male,1969-06-08 00:00:00,Administrative Officer,IT,Mass Customer,N,Yes,2086,3
2088,Ernie,Wankel,Male,1969-10-09 00:00:00,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,2087,7
2089,Erie,Ballston,Male,1958-01-07 00:00:00,Safety Technician I,Financial Services,High Net Worth,N,No,2088,4
2090,Stanton,Schimoni,Male,1964-12-05 00:00:00,Help Desk Technician,Financial Services,Mass Customer,N,Yes,2089,6
2091,Dominga,Crosfield,Female,1980-06-22 00:00:00,Office Assistant II,Argiculture,Mass Customer,N,No,2090,9
2092,Stavros,Hazelby,Male,1977-12-22 00:00:00,Safety Technician IV,Manufacturing,High Net Worth,N,No,2091,8
2093,Salem,Doiley,Male,1999-09-10 00:00:00,Programmer II,Financial Services,High Net Worth,N,No,2092,9
2094,Merle,Pesticcio,Male,1984-01-27 00:00:00,Biostatistician IV,,Mass Customer,N,No,2093,2
2095,Anette,Guerreiro,Female,1989-11-13 00:00:00,Account Executive,Manufacturing,Affluent Customer,N,No,2094,8
2096,Torrie,Smartman,Female,1969-05-21 00:00:00,Programmer III,Telecommunications,High Net Worth,N,Yes,2095,9
2097,Web,Decaze,Male,1988-04-08 00:00:00,Recruiter,Telecommunications,Mass Customer,N,No,2096,2
2098,Ame,Tossell,Female,1969-12-13 00:00:00,Dental Hygienist,Health,High Net Worth,N,No,2097,12
2099,Mikel,McKechnie,Male,1959-10-03 00:00:00,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,2098,6
2100,Der,Blatcher,Male,1978-05-30 00:00:00,Marketing Assistant,IT,Mass Customer,N,No,2099,1
2101,Maryann,,Female,1998-03-08 00:00:00,General Manager,,Mass Customer,N,Yes,2100,7
2102,Carl,Penquet,Male,1976-01-08 00:00:00,Senior Editor,,Affluent Customer,N,No,2101,10
2103,Jayme,Hendin,Male,1975-09-22 00:00:00,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,2102,4
2104,Livy,Roote,Female,1979-01-29 00:00:00,Structural Analysis Engineer,Financial Services,Mass Customer,N,No,2103,3
2105,Terrance,Goligher,Male,1971-11-11 00:00:00,Food Chemist,Health,High Net Worth,N,Yes,2104,8
2106,Antons,Ley,Male,1970-03-19 00:00:00,Project Manager,Financial Services,High Net Worth,N,Yes,2105,6
2107,Dre,Ferrillo,Female,1992-07-10 00:00:00,Biostatistician IV,IT,Affluent Customer,N,Yes,2106,9
2108,Michel,O'Halligan,Female,1985-11-24 00:00:00,Software Test Engineer IV,Property,Mass Customer,N,Yes,2107,8
2109,Grazia,Vinson,Female,1965-04-13 00:00:00,Account Representative II,Health,High Net Worth,N,Yes,2108,6
2110,Gard,Marris,Male,1973-07-31 00:00:00,Human Resources Assistant III,Manufacturing,High Net Worth,N,No,2109,11
2111,Ellis,Vokes,Male,1973-12-28 00:00:00,Speech Pathologist,Property,Affluent Customer,N,Yes,2110,4
2112,Aubrie,Glaum,Female,1993-05-17 00:00:00,Accounting Assistant I,Financial Services,Mass Customer,N,Yes,2111,9
2113,Nita,Bushell,Female,1972-01-06 00:00:00,Internal Auditor,Manufacturing,Affluent Customer,N,No,2112,12
2114,Erick,Caveill,Male,1954-11-29 00:00:00,Safety Technician III,Argiculture,High Net Worth,N,No,2113,8
2115,Shannon,Pflieger,Male,1975-08-31 00:00:00,Food Chemist,Health,Mass Customer,N,Yes,2114,5
2116,Wyndham,Ecob,Male,1979-01-20 00:00:00,Research Associate,Financial Services,Affluent Customer,N,Yes,2115,8
2117,Llywellyn,Christall,Male,1995-06-14 00:00:00,Computer Systems Analyst I,Health,Affluent Customer,N,No,2116,8
2118,Ulrick,Calyton,Male,1978-07-22 00:00:00,Developer III,,High Net Worth,N,No,2117,10
2119,Dorise,Bellon,Female,1985-03-01 00:00:00,Senior Cost Accountant,Financial Services,Mass Customer,N,No,2118,10
2120,Clare,Attoe,Male,1997-01-03 00:00:00,Web Designer III,Manufacturing,Mass Customer,N,No,2119,8
2121,Clarita,Jaqueminet,Female,1989-02-15 00:00:00,Nurse,Financial Services,Mass Customer,N,Yes,2120,8
2122,Osborne,Nawton,Male,1973-01-27 00:00:00,Registered Nurse,Health,High Net Worth,N,Yes,2121,1
2123,Shirley,Negal,Female,1993-03-19 00:00:00,Software Engineer II,Manufacturing,Affluent Customer,N,No,2122,12
2124,Damien,Bartczak,Male,1978-01-30 00:00:00,,Retail,High Net Worth,N,No,2123,10
2125,Laurene,Linstead,Female,1975-01-27 00:00:00,VP Quality Control,Financial Services,High Net Worth,N,No,2124,9
2126,Hugibert,Getcliff,Male,1958-03-29 00:00:00,Product Engineer,Health,Mass Customer,N,Yes,2125,2
2127,Wanids,Baudet,Female,1974-02-15 00:00:00,Web Designer I,Manufacturing,Mass Customer,N,No,2126,8
2128,Gregorius,Cockram,Male,1976-09-25 00:00:00,Data Coordiator,Property,Affluent Customer,N,Yes,2127,9
2129,Barron,Waszkiewicz,Male,1980-10-07 00:00:00,Electrical Engineer,Manufacturing,High Net Worth,N,No,2128,1
2130,Evangelina,Coxhell,Female,1990-01-01 00:00:00,Structural Engineer,Property,High Net Worth,N,Yes,2129,3
2131,Nettle,Painter,Female,1971-03-21 00:00:00,Payment Adjustment Coordinator,,Mass Customer,N,Yes,2130,12
2132,Davina,Dougary,Female,1985-02-02 00:00:00,Human Resources Manager,Financial Services,High Net Worth,N,Yes,2131,9
2133,Clarissa,Blaisdale,Female,1998-01-20 00:00:00,General Manager,Financial Services,High Net Worth,N,No,2132,9
2134,Crosby,Ruoff,Male,2000-02-21 00:00:00,Nurse,Manufacturing,Affluent Customer,N,No,2133,8
2135,Teador,Laurant,Male,1980-09-18 00:00:00,Structural Engineer,,Mass Customer,N,Yes,2134,7
2136,Heather,Golsworthy,Female,1965-07-12 00:00:00,Office Assistant I,Health,High Net Worth,N,Yes,2135,1
2137,Renie,,Female,1971-06-22 00:00:00,Chemical Engineer,Manufacturing,Affluent Customer,N,No,2136,10
2138,Jonell,Gon,Female,1978-11-28 00:00:00,Graphic Designer,Manufacturing,High Net Worth,N,No,2137,3
2139,Carolina,Brands,Female,1982-02-06 00:00:00,Accountant II,IT,Affluent Customer,N,Yes,2138,8
2140,Hilario,Ramsdell,Male,1976-09-30 00:00:00,Help Desk Operator,Telecommunications,High Net Worth,N,No,2139,4
2141,Georgie,Bruggen,Female,1964-08-21 00:00:00,Programmer I,Financial Services,High Net Worth,N,Yes,2140,8
2142,Marti,McComish,Female,1979-07-02 00:00:00,Biostatistician IV,,Affluent Customer,N,No,2141,10
2143,Napoleon,Terron,Male,1963-12-23 00:00:00,Business Systems Development Analyst,,High Net Worth,N,Yes,2142,8
2144,Maureene,Kingstne,Female,1978-04-11 00:00:00,Office Assistant IV,Property,Mass Customer,N,Yes,2143,6
2145,Adrea,Quittonden,Female,1959-11-11 00:00:00,Librarian,Entertainment,Affluent Customer,N,Yes,2144,10
2146,Timmie,Lenden,Male,1967-01-25 00:00:00,,,Mass Customer,N,No,2145,7
2147,Franzen,Kielty,Male,1998-11-04 00:00:00,Engineer IV,,High Net Worth,N,Yes,2146,3
2148,Annis,Freeth,Female,1989-03-20 00:00:00,Engineer I,Manufacturing,Mass Customer,N,Yes,2147,10
2149,Lana,Druce,Female,1978-05-19 00:00:00,Professor,,High Net Worth,N,No,2148,5
2150,Huntlee,Pashba,Male,1959-09-05 00:00:00,,Retail,Affluent Customer,N,Yes,2149,9
2151,Herrick,Gammett,Male,1986-10-23 00:00:00,,Entertainment,Affluent Customer,N,No,2150,3
2152,Junina,Labone,Female,1968-11-05 00:00:00,Database Administrator III,Manufacturing,Mass Customer,N,Yes,2151,1
2153,Jimmy,,Male,1986-10-13 00:00:00,Financial Analyst,Financial Services,Mass Customer,N,No,2152,8
2154,Bird,Bolf,Female,1980-01-08 00:00:00,Chemical Engineer,Manufacturing,High Net Worth,N,No,2153,9
2155,Fayth,Millions,Female,1964-01-09 00:00:00,Data Coordiator,,Mass Customer,N,No,2154,4
2156,Darill,Mowday,Male,1977-04-08 00:00:00,Desktop Support Technician,Retail,Mass Customer,N,Yes,2155,8
2157,Alidia,Petyankin,Female,1978-01-30 00:00:00,Community Outreach Specialist,Property,Mass Customer,N,No,2156,10
2158,Caesar,Begbie,Male,1960-12-18 00:00:00,Physical Therapy Assistant,Entertainment,Mass Customer,N,No,2157,8
2159,Godfrey,Bottini,Male,1963-10-05 00:00:00,,,High Net Worth,N,Yes,2158,10
2160,Kettie,Cantopher,Female,1971-06-26 00:00:00,Recruiter,Health,Mass Customer,N,Yes,2159,9
2161,Tommie,Mardle,Male,1998-01-14 00:00:00,,Financial Services,Mass Customer,N,No,2160,6
2162,Andrew,Blunt,Male,1974-05-09 00:00:00,Paralegal,Financial Services,High Net Worth,N,Yes,2161,6
2163,Tim,Guilliatt,Male,1996-12-25 00:00:00,VP Product Management,,Mass Customer,N,Yes,2162,8
2164,Toinette,Clementson,Female,1973-08-16 00:00:00,Financial Analyst,Financial Services,Mass Customer,N,Yes,2163,5
2165,Marlie,Teesdale,U,,Civil Engineer,Manufacturing,Affluent Customer,N,No,2164,4
2166,Mareah,Woodnutt,Female,1984-11-09 00:00:00,Nurse,Property,Mass Customer,N,No,2165,12
2167,Laina,Semorad,Female,1997-07-11 00:00:00,Librarian,Entertainment,Mass Customer,N,No,2166,9
2168,Levon,Woollard,Male,1974-11-16 00:00:00,VP Accounting,Financial Services,Mass Customer,N,Yes,2167,10
2169,Jarrad,Atwell,Male,1979-02-28 00:00:00,Senior Financial Analyst,Financial Services,Mass Customer,N,No,2168,2
2170,Dewitt,Laight,Male,1963-04-27 00:00:00,Geological Engineer,Manufacturing,Affluent Customer,N,No,2169,6
2171,Laryssa,Maes,Female,1970-02-10 00:00:00,Pharmacist,Health,High Net Worth,N,No,2170,8
2172,Emmery,Angrock,Male,1979-01-05 00:00:00,Information Systems Manager,Health,Affluent Customer,N,Yes,2171,5
2173,Gracia,McAteer,Female,1976-09-21 00:00:00,Help Desk Technician,IT,Mass Customer,N,Yes,2172,7
2174,Rock,Vickerstaff,Male,1962-09-21 00:00:00,Account Executive,Argiculture,High Net Worth,N,No,2173,8
2175,Elvyn,Bullas,Male,1985-11-01 00:00:00,Web Developer III,Health,Mass Customer,N,No,2174,10
2176,Josie,Gallemore,Female,1962-11-09 00:00:00,Accountant II,Property,High Net Worth,N,Yes,2175,10
2177,Waverly,Creebo,Male,1977-10-08 00:00:00,Social Worker,Health,Mass Customer,N,No,2176,11
2178,Veriee,Colthard,Female,1954-03-18 00:00:00,Mechanical Systems Engineer,Retail,Mass Customer,N,No,2177,7
2179,Benson,cornhill,Male,1960-08-20 00:00:00,Desktop Support Technician,Manufacturing,Mass Customer,N,No,2178,4
2180,Urbanus,Trevaskus,Male,1960-01-11 00:00:00,Chief Design Engineer,,High Net Worth,N,Yes,2179,8
2181,Tobe,Roxby,Male,1974-07-17 00:00:00,Account Executive,IT,Mass Customer,N,Yes,2180,7
2182,Symon,Minchin,Male,1967-04-23 00:00:00,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,2181,9
2183,Jillie,Fyndon,Female,1972-02-07 00:00:00,Programmer Analyst IV,Manufacturing,Mass Customer,N,Yes,2182,9
2184,Lamar,Gladman,Male,1971-12-05 00:00:00,Statistician III,Health,Mass Customer,N,No,2183,9
2185,Gayle,Gridley,Female,1963-10-15 00:00:00,Human Resources Assistant II,Property,Mass Customer,N,No,2184,8
2186,Carolina,Sexty,Female,1963-03-18 00:00:00,Clinical Specialist,Health,High Net Worth,N,No,2185,3
2187,Brunhilde,Kendall,Female,1997-12-27 00:00:00,Budget/Accounting Analyst I,Health,Mass Customer,N,No,2186,11
2188,Zonnya,Fayter,Female,1972-04-03 00:00:00,Nurse Practicioner,,Mass Customer,N,No,2187,1
2189,Thedric,,Male,1998-02-25 00:00:00,Safety Technician II,Financial Services,High Net Worth,N,No,2188,4
2190,Maressa,Kondrachenko,Female,1979-04-17 00:00:00,,IT,Affluent Customer,N,No,2189,11
2191,Alley,Fitchell,Male,1976-05-11 00:00:00,Payment Adjustment Coordinator,,Mass Customer,N,Yes,2190,10
2192,Hubie,Leipold,Male,1966-08-27 00:00:00,Staff Accountant II,,Mass Customer,N,No,2191,7
2193,Roldan,Carrington,Male,1955-12-16 00:00:00,Developer III,,Mass Customer,N,Yes,2192,4
2194,Johnette,O'Fergus,Female,1958-09-10 00:00:00,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,2193,6
2195,Nevsa,Taill,Female,1987-05-02 00:00:00,GIS Technical Architect,Financial Services,Affluent Customer,N,Yes,2194,4
2196,Skylar,Brise,Male,1976-06-08 00:00:00,Media Manager I,Retail,High Net Worth,N,Yes,2195,5
2197,Filip,Willows,Male,1993-09-16 00:00:00,Programmer Analyst I,Financial Services,Mass Customer,N,No,2196,7
2198,Marijn,Arnoll,Male,1998-01-10 00:00:00,Editor,Property,Affluent Customer,N,Yes,2197,11
2199,Leigha,Ranger,Female,1983-02-09 00:00:00,Account Coordinator,Property,High Net Worth,N,Yes,2198,10
2200,Teodoor,Lovelace,Male,1986-07-13 00:00:00,Community Outreach Specialist,,Affluent Customer,N,Yes,2199,9
2201,Trisha,Basset,Female,1998-12-12 00:00:00,Design Engineer,Financial Services,Affluent Customer,N,Yes,2200,8
2202,Diannne,Neissen,Female,1977-08-19 00:00:00,Physical Therapy Assistant,Financial Services,Affluent Customer,N,Yes,2201,5
2203,Ganny,Alessandrelli,Male,1998-12-23 00:00:00,Sales Associate,Health,High Net Worth,N,Yes,2202,8
2204,Kacie,Barthram,Female,1967-09-07 00:00:00,Librarian,Entertainment,High Net Worth,N,No,2203,7
2205,Birk,Elphey,U,,Accounting Assistant III,IT,Mass Customer,N,No,2204,8
2206,Osmond,McCamish,Male,1957-05-25 00:00:00,Structural Engineer,Financial Services,Affluent Customer,N,No,2205,5
2207,Junia,Gall,Female,1979-01-26 00:00:00,Web Designer IV,Manufacturing,Mass Customer,N,Yes,2206,10
